,day,idx,omit,reward_zone_end,reward_zone_start,swap_type,swap_zone_end,swap_zone_start,trial,trial_type,animal,hdb_labels,HMM_label
68,5,GCAMP17_5_68,False,130,80,swap_proximal,370.0,320.0,68,post_swap,GCAMP17,48,8
69,5,GCAMP17_5_69,False,130,80,swap_proximal,370.0,320.0,69,post_swap,GCAMP17,86,10
70,5,GCAMP17_5_70,False,130,80,swap_proximal,370.0,320.0,70,post_swap,GCAMP17,86,10
71,5,GCAMP17_5_71,False,130,80,swap_proximal,370.0,320.0,71,post_swap,GCAMP17,86,10
72,5,GCAMP17_5_72,False,130,80,swap_proximal,370.0,320.0,72,post_swap,GCAMP17,48,8
73,5,GCAMP17_5_73,False,130,80,swap_proximal,370.0,320.0,73,post_swap,GCAMP17,48,8
74,5,GCAMP17_5_74,True,130,80,swap_proximal,370.0,320.0,74,post_swap,GCAMP17,86,10
75,5,GCAMP17_5_75,False,130,80,swap_proximal,370.0,320.0,75,post_swap,GCAMP17,86,10
76,5,GCAMP17_5_76,True,130,80,swap_proximal,370.0,320.0,76,post_swap,GCAMP17,86,10
77,5,GCAMP17_5_77,False,130,80,swap_proximal,370.0,320.0,77,post_swap,GCAMP17,86,10
78,5,GCAMP17_5_78,False,130,80,swap_proximal,370.0,320.0,78,post_swap,GCAMP17,48,8
79,5,GCAMP17_5_79,False,130,80,swap_proximal,370.0,320.0,79,post_swap,GCAMP17,48,8
0,7,GCAMP17_7_0,False,130,80,swap_distal,250.0,200.0,0,pre_swap,GCAMP17,86,10
1,7,GCAMP17_7_1,False,130,80,swap_distal,250.0,200.0,1,pre_swap,GCAMP17,48,10
2,7,GCAMP17_7_2,False,130,80,swap_distal,250.0,200.0,2,pre_swap,GCAMP17,72,7
3,7,GCAMP17_7_3,False,130,80,swap_distal,250.0,200.0,3,pre_swap,GCAMP17,72,7
4,7,GCAMP17_7_4,False,130,80,swap_distal,250.0,200.0,4,pre_swap,GCAMP17,48,8
5,7,GCAMP17_7_5,False,130,80,swap_distal,250.0,200.0,5,pre_swap,GCAMP17,72,7
6,7,GCAMP17_7_6,True,130,80,swap_distal,250.0,200.0,6,pre_swap,GCAMP17,83,9
7,7,GCAMP17_7_7,False,130,80,swap_distal,250.0,200.0,7,pre_swap,GCAMP17,72,8
8,7,GCAMP17_7_8,False,130,80,swap_distal,250.0,200.0,8,pre_swap,GCAMP17,40,7
9,7,GCAMP17_7_9,True,130,80,swap_distal,250.0,200.0,9,pre_swap,GCAMP17,53,10
10,7,GCAMP17_7_10,False,130,80,swap_distal,250.0,200.0,10,pre_swap,GCAMP17,72,7
11,7,GCAMP17_7_11,True,130,80,swap_distal,250.0,200.0,11,pre_swap,GCAMP17,85,10
12,7,GCAMP17_7_12,False,130,80,swap_distal,250.0,200.0,12,pre_swap,GCAMP17,40,8
13,7,GCAMP17_7_13,False,130,80,swap_distal,250.0,200.0,13,pre_swap,GCAMP17,40,7
14,7,GCAMP17_7_14,False,130,80,swap_distal,250.0,200.0,14,pre_swap,GCAMP17,48,8
15,7,GCAMP17_7_15,False,130,80,swap_distal,250.0,200.0,15,pre_swap,GCAMP17,72,7
16,7,GCAMP17_7_16,False,130,80,swap_distal,250.0,200.0,16,pre_swap,GCAMP17,40,8
17,7,GCAMP17_7_17,False,130,80,swap_distal,250.0,200.0,17,pre_swap,GCAMP17,40,9
18,7,GCAMP17_7_18,False,130,80,swap_distal,250.0,200.0,18,pre_swap,GCAMP17,40,7
19,7,GCAMP17_7_19,False,130,80,swap_distal,250.0,200.0,19,pre_swap,GCAMP17,71,7
20,7,GCAMP17_7_20,False,130,80,swap_distal,250.0,200.0,20,pre_swap,GCAMP17,72,7
21,7,GCAMP17_7_21,False,130,80,swap_distal,250.0,200.0,21,pre_swap,GCAMP17,72,7
22,7,GCAMP17_7_22,False,130,80,swap_distal,250.0,200.0,22,pre_swap,GCAMP17,67,10
23,7,GCAMP17_7_23,False,130,80,swap_distal,250.0,200.0,23,pre_swap,GCAMP17,40,7
24,7,GCAMP17_7_24,False,130,80,swap_distal,250.0,200.0,24,pre_swap,GCAMP17,47,8
25,7,GCAMP17_7_25,False,130,80,swap_distal,250.0,200.0,25,pre_swap,GCAMP17,72,7
26,7,GCAMP17_7_26,True,130,80,swap_distal,250.0,200.0,26,pre_swap,GCAMP17,67,10
27,7,GCAMP17_7_27,False,130,80,swap_distal,250.0,200.0,27,pre_swap,GCAMP17,40,9
28,7,GCAMP17_7_28,True,130,80,swap_distal,250.0,200.0,28,pre_swap,GCAMP17,67,10
29,7,GCAMP17_7_29,False,130,80,swap_distal,250.0,200.0,29,pre_swap,GCAMP17,48,8
30,7,GCAMP17_7_30,False,250,200,swap_distal,130.0,80.0,30,post_swap,GCAMP17,83,10
31,7,GCAMP17_7_31,False,250,200,swap_distal,130.0,80.0,31,post_swap,GCAMP17,86,10
32,7,GCAMP17_7_32,False,250,200,swap_distal,130.0,80.0,32,post_swap,GCAMP17,86,10
33,7,GCAMP17_7_33,False,250,200,swap_distal,130.0,80.0,33,post_swap,GCAMP17,86,10
34,7,GCAMP17_7_34,True,250,200,swap_distal,130.0,80.0,34,post_swap,GCAMP17,86,10
35,7,GCAMP17_7_35,True,250,200,swap_distal,130.0,80.0,35,post_swap,GCAMP17,86,10
36,7,GCAMP17_7_36,False,250,200,swap_distal,130.0,80.0,36,post_swap,GCAMP17,86,10
37,7,GCAMP17_7_37,False,250,200,swap_distal,130.0,80.0,37,post_swap,GCAMP17,86,10
38,7,GCAMP17_7_38,False,250,200,swap_distal,130.0,80.0,38,post_swap,GCAMP17,86,10
39,7,GCAMP17_7_39,False,250,200,swap_distal,130.0,80.0,39,post_swap,GCAMP17,85,10
40,7,GCAMP17_7_40,True,250,200,swap_distal,130.0,80.0,40,post_swap,GCAMP17,86,10
41,7,GCAMP17_7_41,False,250,200,swap_distal,130.0,80.0,41,post_swap,GCAMP17,67,10
42,7,GCAMP17_7_42,True,250,200,swap_distal,130.0,80.0,42,post_swap,GCAMP17,86,10
43,7,GCAMP17_7_43,False,250,200,swap_distal,130.0,80.0,43,post_swap,GCAMP17,86,10
44,7,GCAMP17_7_44,False,250,200,swap_distal,130.0,80.0,44,post_swap,GCAMP17,86,10
45,7,GCAMP17_7_45,False,250,200,swap_distal,130.0,80.0,45,post_swap,GCAMP17,85,10
46,7,GCAMP17_7_46,False,250,200,swap_distal,130.0,80.0,46,post_swap,GCAMP17,83,10
47,7,GCAMP17_7_47,True,250,200,swap_distal,130.0,80.0,47,post_swap,GCAMP17,86,10
48,7,GCAMP17_7_48,False,250,200,swap_distal,130.0,80.0,48,post_swap,GCAMP17,86,10
49,7,GCAMP17_7_49,False,250,200,swap_distal,130.0,80.0,49,post_swap,GCAMP17,83,9
50,7,GCAMP17_7_50,False,250,200,swap_distal,130.0,80.0,50,post_swap,GCAMP17,83,9
51,7,GCAMP17_7_51,False,250,200,swap_distal,130.0,80.0,51,post_swap,GCAMP17,83,9
52,7,GCAMP17_7_52,False,250,200,swap_distal,130.0,80.0,52,post_swap,GCAMP17,83,9
53,7,GCAMP17_7_53,False,250,200,swap_distal,130.0,80.0,53,post_swap,GCAMP17,83,9
54,7,GCAMP17_7_54,False,250,200,swap_distal,130.0,80.0,54,post_swap,GCAMP17,82,1
55,7,GCAMP17_7_55,False,250,200,swap_distal,130.0,80.0,55,post_swap,GCAMP17,65,1
56,7,GCAMP17_7_56,True,250,200,swap_distal,130.0,80.0,56,post_swap,GCAMP17,86,10
57,7,GCAMP17_7_57,False,250,200,swap_distal,130.0,80.0,57,post_swap,GCAMP17,85,10
58,7,GCAMP17_7_58,False,250,200,swap_distal,130.0,80.0,58,post_swap,GCAMP17,83,9
59,7,GCAMP17_7_59,False,250,200,swap_distal,130.0,80.0,59,post_swap,GCAMP17,83,1
60,7,GCAMP17_7_60,False,250,200,swap_distal,130.0,80.0,60,post_swap,GCAMP17,67,10
61,7,GCAMP17_7_61,False,250,200,swap_distal,130.0,80.0,61,post_swap,GCAMP17,83,5
62,7,GCAMP17_7_62,False,250,200,swap_distal,130.0,80.0,62,post_swap,GCAMP17,83,9
63,7,GCAMP17_7_63,False,250,200,swap_distal,130.0,80.0,63,post_swap,GCAMP17,52,5
64,7,GCAMP17_7_64,False,250,200,swap_distal,130.0,80.0,64,post_swap,GCAMP17,83,9
65,7,GCAMP17_7_65,False,250,200,swap_distal,130.0,80.0,65,post_swap,GCAMP17,83,1
66,7,GCAMP17_7_66,False,250,200,swap_distal,130.0,80.0,66,post_swap,GCAMP17,85,9
67,7,GCAMP17_7_67,False,250,200,swap_distal,130.0,80.0,67,post_swap,GCAMP17,82,5
68,7,GCAMP17_7_68,False,250,200,swap_distal,130.0,80.0,68,post_swap,GCAMP17,83,9
69,7,GCAMP17_7_69,False,250,200,swap_distal,130.0,80.0,69,post_swap,GCAMP17,82,5
70,7,GCAMP17_7_70,True,250,200,swap_distal,130.0,80.0,70,post_swap,GCAMP17,86,10
71,7,GCAMP17_7_71,False,250,200,swap_distal,130.0,80.0,71,post_swap,GCAMP17,83,9
72,7,GCAMP17_7_72,False,250,200,swap_distal,130.0,80.0,72,post_swap,GCAMP17,83,10
73,7,GCAMP17_7_73,False,250,200,swap_distal,130.0,80.0,73,post_swap,GCAMP17,85,10
74,7,GCAMP17_7_74,False,250,200,swap_distal,130.0,80.0,74,post_swap,GCAMP17,83,5
75,7,GCAMP17_7_75,False,250,200,swap_distal,130.0,80.0,75,post_swap,GCAMP17,83,5
76,7,GCAMP17_7_76,False,250,200,swap_distal,130.0,80.0,76,post_swap,GCAMP17,52,5
77,7,GCAMP17_7_77,False,250,200,swap_distal,130.0,80.0,77,post_swap,GCAMP17,52,5
78,7,GCAMP17_7_78,False,250,200,swap_distal,130.0,80.0,78,post_swap,GCAMP17,52,9
79,7,GCAMP17_7_79,False,250,200,swap_distal,130.0,80.0,79,post_swap,GCAMP17,85,10
0,8,GCAMP17_8_0,False,250,200,swap_proximal,130.0,80.0,0,pre_swap,GCAMP17,83,9
1,8,GCAMP17_8_1,True,250,200,swap_proximal,130.0,80.0,1,pre_swap,GCAMP17,78,6
2,8,GCAMP17_8_2,False,250,200,swap_proximal,130.0,80.0,2,pre_swap,GCAMP17,83,9
3,8,GCAMP17_8_3,False,250,200,swap_proximal,130.0,80.0,3,pre_swap,GCAMP17,4,4
4,8,GCAMP17_8_4,False,250,200,swap_proximal,130.0,80.0,4,pre_swap,GCAMP17,52,5
5,8,GCAMP17_8_5,True,250,200,swap_proximal,130.0,80.0,5,pre_swap,GCAMP17,86,10
6,8,GCAMP17_8_6,False,250,200,swap_proximal,130.0,80.0,6,pre_swap,GCAMP17,83,9
7,8,GCAMP17_8_7,False,250,200,swap_proximal,130.0,80.0,7,pre_swap,GCAMP17,51,5
8,8,GCAMP17_8_8,True,250,200,swap_proximal,130.0,80.0,8,pre_swap,GCAMP17,67,10
9,8,GCAMP17_8_9,True,250,200,swap_proximal,130.0,80.0,9,pre_swap,GCAMP17,78,10
10,8,GCAMP17_8_10,False,250,200,swap_proximal,130.0,80.0,10,pre_swap,GCAMP17,83,9
11,8,GCAMP17_8_11,False,250,200,swap_proximal,130.0,80.0,11,pre_swap,GCAMP17,79,6
12,8,GCAMP17_8_12,False,250,200,swap_proximal,130.0,80.0,12,pre_swap,GCAMP17,52,5
13,8,GCAMP17_8_13,False,250,200,swap_proximal,130.0,80.0,13,pre_swap,GCAMP17,4,4
14,8,GCAMP17_8_14,False,250,200,swap_proximal,130.0,80.0,14,pre_swap,GCAMP17,4,5
15,8,GCAMP17_8_15,False,250,200,swap_proximal,130.0,80.0,15,pre_swap,GCAMP17,4,4
16,8,GCAMP17_8_16,False,250,200,swap_proximal,130.0,80.0,16,pre_swap,GCAMP17,4,4
17,8,GCAMP17_8_17,False,250,200,swap_proximal,130.0,80.0,17,pre_swap,GCAMP17,52,5
18,8,GCAMP17_8_18,False,250,200,swap_proximal,130.0,80.0,18,pre_swap,GCAMP17,51,5
19,8,GCAMP17_8_19,False,250,200,swap_proximal,130.0,80.0,19,pre_swap,GCAMP17,17,5
20,8,GCAMP17_8_20,False,250,200,swap_proximal,130.0,80.0,20,pre_swap,GCAMP17,9,2
21,8,GCAMP17_8_21,False,250,200,swap_proximal,130.0,80.0,21,pre_swap,GCAMP17,83,9
22,8,GCAMP17_8_22,False,250,200,swap_proximal,130.0,80.0,22,pre_swap,GCAMP17,82,5
23,8,GCAMP17_8_23,False,250,200,swap_proximal,130.0,80.0,23,pre_swap,GCAMP17,52,5
24,8,GCAMP17_8_24,False,250,200,swap_proximal,130.0,80.0,24,pre_swap,GCAMP17,83,9
25,8,GCAMP17_8_25,False,250,200,swap_proximal,130.0,80.0,25,pre_swap,GCAMP17,23,2
26,8,GCAMP17_8_26,False,250,200,swap_proximal,130.0,80.0,26,pre_swap,GCAMP17,83,5
27,8,GCAMP17_8_27,False,250,200,swap_proximal,130.0,80.0,27,pre_swap,GCAMP17,82,5
28,8,GCAMP17_8_28,True,250,200,swap_proximal,130.0,80.0,28,pre_swap,GCAMP17,65,1
29,8,GCAMP17_8_29,True,250,200,swap_proximal,130.0,80.0,29,pre_swap,GCAMP17,86,10
30,8,GCAMP17_8_30,False,130,80,swap_proximal,250.0,200.0,30,post_swap,GCAMP17,48,8
31,8,GCAMP17_8_31,False,130,80,swap_proximal,250.0,200.0,31,post_swap,GCAMP17,72,8
32,8,GCAMP17_8_32,False,130,80,swap_proximal,250.0,200.0,32,post_swap,GCAMP17,40,7
33,8,GCAMP17_8_33,False,130,80,swap_proximal,250.0,200.0,33,post_swap,GCAMP17,48,8
34,8,GCAMP17_8_34,False,130,80,swap_proximal,250.0,200.0,34,post_swap,GCAMP17,72,8
35,8,GCAMP17_8_35,False,130,80,swap_proximal,250.0,200.0,35,post_swap,GCAMP17,40,7
36,8,GCAMP17_8_36,False,130,80,swap_proximal,250.0,200.0,36,post_swap,GCAMP17,48,8
37,8,GCAMP17_8_37,False,130,80,swap_proximal,250.0,200.0,37,post_swap,GCAMP17,40,8
38,8,GCAMP17_8_38,False,130,80,swap_proximal,250.0,200.0,38,post_swap,GCAMP17,72,8
39,8,GCAMP17_8_39,False,130,80,swap_proximal,250.0,200.0,39,post_swap,GCAMP17,71,7
40,8,GCAMP17_8_40,False,130,80,swap_proximal,250.0,200.0,40,post_swap,GCAMP17,40,7
41,8,GCAMP17_8_41,False,130,80,swap_proximal,250.0,200.0,41,post_swap,GCAMP17,40,7
42,8,GCAMP17_8_42,False,130,80,swap_proximal,250.0,200.0,42,post_swap,GCAMP17,40,7
43,8,GCAMP17_8_43,False,130,80,swap_proximal,250.0,200.0,43,post_swap,GCAMP17,40,7
44,8,GCAMP17_8_44,False,130,80,swap_proximal,250.0,200.0,44,post_swap,GCAMP17,47,8
45,8,GCAMP17_8_45,False,130,80,swap_proximal,250.0,200.0,45,post_swap,GCAMP17,40,7
46,8,GCAMP17_8_46,False,130,80,swap_proximal,250.0,200.0,46,post_swap,GCAMP17,40,3
47,8,GCAMP17_8_47,False,130,80,swap_proximal,250.0,200.0,47,post_swap,GCAMP17,40,7
48,8,GCAMP17_8_48,False,130,80,swap_proximal,250.0,200.0,48,post_swap,GCAMP17,40,8
49,8,GCAMP17_8_49,False,130,80,swap_proximal,250.0,200.0,49,post_swap,GCAMP17,40,7
50,8,GCAMP17_8_50,False,130,80,swap_proximal,250.0,200.0,50,post_swap,GCAMP17,71,8
51,8,GCAMP17_8_51,False,130,80,swap_proximal,250.0,200.0,51,post_swap,GCAMP17,40,7
52,8,GCAMP17_8_52,False,130,80,swap_proximal,250.0,200.0,52,post_swap,GCAMP17,40,3
53,8,GCAMP17_8_53,False,130,80,swap_proximal,250.0,200.0,53,post_swap,GCAMP17,48,8
54,8,GCAMP17_8_54,False,130,80,swap_proximal,250.0,200.0,54,post_swap,GCAMP17,40,7
55,8,GCAMP17_8_55,False,130,80,swap_proximal,250.0,200.0,55,post_swap,GCAMP17,72,7
56,8,GCAMP17_8_56,False,130,80,swap_proximal,250.0,200.0,56,post_swap,GCAMP17,40,7
57,8,GCAMP17_8_57,False,130,80,swap_proximal,250.0,200.0,57,post_swap,GCAMP17,40,9
58,8,GCAMP17_8_58,False,130,80,swap_proximal,250.0,200.0,58,post_swap,GCAMP17,40,7
59,8,GCAMP17_8_59,False,130,80,swap_proximal,250.0,200.0,59,post_swap,GCAMP17,40,7
60,8,GCAMP17_8_60,False,130,80,swap_proximal,250.0,200.0,60,post_swap,GCAMP17,48,8
61,8,GCAMP17_8_61,False,130,80,swap_proximal,250.0,200.0,61,post_swap,GCAMP17,40,7
62,8,GCAMP17_8_62,False,130,80,swap_proximal,250.0,200.0,62,post_swap,GCAMP17,40,7
63,8,GCAMP17_8_63,True,130,80,swap_proximal,250.0,200.0,63,post_swap,GCAMP17,86,10
64,8,GCAMP17_8_64,False,130,80,swap_proximal,250.0,200.0,64,post_swap,GCAMP17,40,7
65,8,GCAMP17_8_65,False,130,80,swap_proximal,250.0,200.0,65,post_swap,GCAMP17,40,7
66,8,GCAMP17_8_66,True,130,80,swap_proximal,250.0,200.0,66,post_swap,GCAMP17,86,10
67,8,GCAMP17_8_67,False,130,80,swap_proximal,250.0,200.0,67,post_swap,GCAMP17,40,9
68,8,GCAMP17_8_68,False,130,80,swap_proximal,250.0,200.0,68,post_swap,GCAMP17,40,7
69,8,GCAMP17_8_69,True,130,80,swap_proximal,250.0,200.0,69,post_swap,GCAMP17,53,1
70,8,GCAMP17_8_70,False,130,80,swap_proximal,250.0,200.0,70,post_swap,GCAMP17,40,7
71,8,GCAMP17_8_71,False,130,80,swap_proximal,250.0,200.0,71,post_swap,GCAMP17,39,3
72,8,GCAMP17_8_72,False,130,80,swap_proximal,250.0,200.0,72,post_swap,GCAMP17,40,7
73,8,GCAMP17_8_73,False,130,80,swap_proximal,250.0,200.0,73,post_swap,GCAMP17,40,7
74,8,GCAMP17_8_74,False,130,80,swap_proximal,250.0,200.0,74,post_swap,GCAMP17,40,7
75,8,GCAMP17_8_75,True,130,80,swap_proximal,250.0,200.0,75,post_swap,GCAMP17,53,10
76,8,GCAMP17_8_76,False,130,80,swap_proximal,250.0,200.0,76,post_swap,GCAMP17,40,9
77,8,GCAMP17_8_77,False,130,80,swap_proximal,250.0,200.0,77,post_swap,GCAMP17,40,7
78,8,GCAMP17_8_78,False,130,80,swap_proximal,250.0,200.0,78,post_swap,GCAMP17,40,7
79,8,GCAMP17_8_79,False,130,80,swap_proximal,250.0,200.0,79,post_swap,GCAMP17,40,7
0,10,GCAMP17_10_0,True,130,80,swap_distal,370.0,320.0,0,pre_swap,GCAMP17,67,1
1,10,GCAMP17_10_1,False,130,80,swap_distal,370.0,320.0,1,pre_swap,GCAMP17,27,3
2,10,GCAMP17_10_2,False,130,80,swap_distal,370.0,320.0,2,pre_swap,GCAMP17,46,3
3,10,GCAMP17_10_3,False,130,80,swap_distal,370.0,320.0,3,pre_swap,GCAMP17,77,3
4,10,GCAMP17_10_4,False,130,80,swap_distal,370.0,320.0,4,pre_swap,GCAMP17,46,3
5,10,GCAMP17_10_5,False,130,80,swap_distal,370.0,320.0,5,pre_swap,GCAMP17,70,3
6,10,GCAMP17_10_6,False,130,80,swap_distal,370.0,320.0,6,pre_swap,GCAMP17,39,3
7,10,GCAMP17_10_7,True,130,80,swap_distal,370.0,320.0,7,pre_swap,GCAMP17,31,5
8,10,GCAMP17_10_8,False,130,80,swap_distal,370.0,320.0,8,pre_swap,GCAMP17,27,3
9,10,GCAMP17_10_9,False,130,80,swap_distal,370.0,320.0,9,pre_swap,GCAMP17,35,3
10,10,GCAMP17_10_10,False,130,80,swap_distal,370.0,320.0,10,pre_swap,GCAMP17,46,3
11,10,GCAMP17_10_11,False,130,80,swap_distal,370.0,320.0,11,pre_swap,GCAMP17,77,3
12,10,GCAMP17_10_12,False,130,80,swap_distal,370.0,320.0,12,pre_swap,GCAMP17,77,3
13,10,GCAMP17_10_13,False,130,80,swap_distal,370.0,320.0,13,pre_swap,GCAMP17,68,3
14,10,GCAMP17_10_14,False,130,80,swap_distal,370.0,320.0,14,pre_swap,GCAMP17,27,3
15,10,GCAMP17_10_15,False,130,80,swap_distal,370.0,320.0,15,pre_swap,GCAMP17,46,3
16,10,GCAMP17_10_16,False,130,80,swap_distal,370.0,320.0,16,pre_swap,GCAMP17,39,3
17,10,GCAMP17_10_17,False,130,80,swap_distal,370.0,320.0,17,pre_swap,GCAMP17,46,3
18,10,GCAMP17_10_18,False,130,80,swap_distal,370.0,320.0,18,pre_swap,GCAMP17,39,3
19,10,GCAMP17_10_19,False,130,80,swap_distal,370.0,320.0,19,pre_swap,GCAMP17,27,3
20,10,GCAMP17_10_20,False,130,80,swap_distal,370.0,320.0,20,pre_swap,GCAMP17,59,3
21,10,GCAMP17_10_21,False,130,80,swap_distal,370.0,320.0,21,pre_swap,GCAMP17,46,3
22,10,GCAMP17_10_22,False,130,80,swap_distal,370.0,320.0,22,pre_swap,GCAMP17,68,3
23,10,GCAMP17_10_23,False,130,80,swap_distal,370.0,320.0,23,pre_swap,GCAMP17,46,3
24,10,GCAMP17_10_24,False,130,80,swap_distal,370.0,320.0,24,pre_swap,GCAMP17,76,3
25,10,GCAMP17_10_25,False,130,80,swap_distal,370.0,320.0,25,pre_swap,GCAMP17,39,3
26,10,GCAMP17_10_26,False,130,80,swap_distal,370.0,320.0,26,pre_swap,GCAMP17,46,3
27,10,GCAMP17_10_27,False,130,80,swap_distal,370.0,320.0,27,pre_swap,GCAMP17,27,3
28,10,GCAMP17_10_28,False,130,80,swap_distal,370.0,320.0,28,pre_swap,GCAMP17,77,3
29,10,GCAMP17_10_29,False,130,80,swap_distal,370.0,320.0,29,pre_swap,GCAMP17,44,3
30,10,GCAMP17_10_30,True,370,320,swap_distal,130.0,80.0,30,post_swap,GCAMP17,31,5
31,10,GCAMP17_10_31,False,370,320,swap_distal,130.0,80.0,31,post_swap,GCAMP17,72,9
32,10,GCAMP17_10_32,False,370,320,swap_distal,130.0,80.0,32,post_swap,GCAMP17,31,9
33,10,GCAMP17_10_33,False,370,320,swap_distal,130.0,80.0,33,post_swap,GCAMP17,65,6
34,10,GCAMP17_10_34,False,370,320,swap_distal,130.0,80.0,34,post_swap,GCAMP17,65,1
35,10,GCAMP17_10_35,False,370,320,swap_distal,130.0,80.0,35,post_swap,GCAMP17,67,10
36,10,GCAMP17_10_36,False,370,320,swap_distal,130.0,80.0,36,post_swap,GCAMP17,65,6
37,10,GCAMP17_10_37,False,370,320,swap_distal,130.0,80.0,37,post_swap,GCAMP17,65,1
38,10,GCAMP17_10_38,False,370,320,swap_distal,130.0,80.0,38,post_swap,GCAMP17,67,1
39,10,GCAMP17_10_39,False,370,320,swap_distal,130.0,80.0,39,post_swap,GCAMP17,78,10
40,10,GCAMP17_10_40,True,370,320,swap_distal,130.0,80.0,40,post_swap,GCAMP17,86,10
41,10,GCAMP17_10_41,False,370,320,swap_distal,130.0,80.0,41,post_swap,GCAMP17,67,10
42,10,GCAMP17_10_42,False,370,320,swap_distal,130.0,80.0,42,post_swap,GCAMP17,67,1
43,10,GCAMP17_10_43,False,370,320,swap_distal,130.0,80.0,43,post_swap,GCAMP17,64,6
44,10,GCAMP17_10_44,False,370,320,swap_distal,130.0,80.0,44,post_swap,GCAMP17,64,6
45,10,GCAMP17_10_45,False,370,320,swap_distal,130.0,80.0,45,post_swap,GCAMP17,67,10
46,10,GCAMP17_10_46,True,370,320,swap_distal,130.0,80.0,46,post_swap,GCAMP17,86,10
47,10,GCAMP17_10_47,False,370,320,swap_distal,130.0,80.0,47,post_swap,GCAMP17,67,10
48,10,GCAMP17_10_48,False,370,320,swap_distal,130.0,80.0,48,post_swap,GCAMP17,78,10
49,10,GCAMP17_10_49,False,370,320,swap_distal,130.0,80.0,49,post_swap,GCAMP17,78,10
50,10,GCAMP17_10_50,False,370,320,swap_distal,130.0,80.0,50,post_swap,GCAMP17,67,10
51,10,GCAMP17_10_51,False,370,320,swap_distal,130.0,80.0,51,post_swap,GCAMP17,65,1
52,10,GCAMP17_10_52,False,370,320,swap_distal,130.0,80.0,52,post_swap,GCAMP17,65,1
53,10,GCAMP17_10_53,False,370,320,swap_distal,130.0,80.0,53,post_swap,GCAMP17,64,1
54,10,GCAMP17_10_54,False,370,320,swap_distal,130.0,80.0,54,post_swap,GCAMP17,36,1
55,10,GCAMP17_10_55,False,370,320,swap_distal,130.0,80.0,55,post_swap,GCAMP17,91,2
56,10,GCAMP17_10_56,False,370,320,swap_distal,130.0,80.0,56,post_swap,GCAMP17,65,1
57,10,GCAMP17_10_57,False,370,320,swap_distal,130.0,80.0,57,post_swap,GCAMP17,64,1
58,10,GCAMP17_10_58,False,370,320,swap_distal,130.0,80.0,58,post_swap,GCAMP17,65,1
59,10,GCAMP17_10_59,True,370,320,swap_distal,130.0,80.0,59,post_swap,GCAMP17,78,6
60,10,GCAMP17_10_60,False,370,320,swap_distal,130.0,80.0,60,post_swap,GCAMP17,67,10
61,10,GCAMP17_10_61,False,370,320,swap_distal,130.0,80.0,61,post_swap,GCAMP17,65,1
62,10,GCAMP17_10_62,False,370,320,swap_distal,130.0,80.0,62,post_swap,GCAMP17,36,1
63,10,GCAMP17_10_63,False,370,320,swap_distal,130.0,80.0,63,post_swap,GCAMP17,67,10
64,10,GCAMP17_10_64,False,370,320,swap_distal,130.0,80.0,64,post_swap,GCAMP17,36,1
65,10,GCAMP17_10_65,False,370,320,swap_distal,130.0,80.0,65,post_swap,GCAMP17,21,2
66,10,GCAMP17_10_66,True,370,320,swap_distal,130.0,80.0,66,post_swap,GCAMP17,3,0
67,10,GCAMP17_10_67,False,370,320,swap_distal,130.0,80.0,67,post_swap,GCAMP17,67,10
68,10,GCAMP17_10_68,False,370,320,swap_distal,130.0,80.0,68,post_swap,GCAMP17,64,6
69,10,GCAMP17_10_69,False,370,320,swap_distal,130.0,80.0,69,post_swap,GCAMP17,1,2
70,10,GCAMP17_10_70,False,370,320,swap_distal,130.0,80.0,70,post_swap,GCAMP17,91,2
71,10,GCAMP17_10_71,False,370,320,swap_distal,130.0,80.0,71,post_swap,GCAMP17,7,2
72,10,GCAMP17_10_72,True,370,320,swap_distal,130.0,80.0,72,post_swap,GCAMP17,78,6
73,10,GCAMP17_10_73,False,370,320,swap_distal,130.0,80.0,73,post_swap,GCAMP17,67,10
74,10,GCAMP17_10_74,False,370,320,swap_distal,130.0,80.0,74,post_swap,GCAMP17,99,2
75,10,GCAMP17_10_75,False,370,320,swap_distal,130.0,80.0,75,post_swap,GCAMP17,36,1
76,10,GCAMP17_10_76,False,370,320,swap_distal,130.0,80.0,76,post_swap,GCAMP17,-1,1
77,10,GCAMP17_10_77,False,370,320,swap_distal,130.0,80.0,77,post_swap,GCAMP17,36,1
78,10,GCAMP17_10_78,False,370,320,swap_distal,130.0,80.0,78,post_swap,GCAMP17,64,1
79,10,GCAMP17_10_79,False,370,320,swap_distal,130.0,80.0,79,post_swap,GCAMP17,41,6
0,12,GCAMP17_12_0,False,370,320,swap_proximal,250.0,200.0,0,pre_swap,GCAMP17,67,1
1,12,GCAMP17_12_1,False,370,320,swap_proximal,250.0,200.0,1,pre_swap,GCAMP17,36,1
2,12,GCAMP17_12_2,False,370,320,swap_proximal,250.0,200.0,2,pre_swap,GCAMP17,24,2
3,12,GCAMP17_12_3,False,370,320,swap_proximal,250.0,200.0,3,pre_swap,GCAMP17,95,2
4,12,GCAMP17_12_4,False,370,320,swap_proximal,250.0,200.0,4,pre_swap,GCAMP17,36,1
5,12,GCAMP17_12_5,True,370,320,swap_proximal,250.0,200.0,5,pre_swap,GCAMP17,57,0
6,12,GCAMP17_12_6,False,370,320,swap_proximal,250.0,200.0,6,pre_swap,GCAMP17,65,1
