,idx,day,trial,reward_zone_start,reward_zone_end,swap_zone_start,swap_zone_end,trial_type,swap_type,omit,animal
30,1275,5,30,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
31,1276,5,31,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
32,1277,5,32,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
33,1278,5,33,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
34,1279,5,34,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
35,1280,5,35,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
36,1281,5,36,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
37,1282,5,37,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
38,1283,5,38,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
39,1284,5,39,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
40,1285,5,40,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
41,1286,5,41,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
42,1287,5,42,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
43,1288,5,43,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
44,1289,5,44,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
45,1290,5,45,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
46,1291,5,46,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
47,1292,5,47,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
48,1293,5,48,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
49,1294,5,49,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
50,1295,5,50,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
51,1296,5,51,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
52,1297,5,52,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
53,1298,5,53,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
54,1299,5,54,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
55,1300,5,55,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
56,1301,5,56,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
57,1302,5,57,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
58,1303,5,58,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
59,1304,5,59,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
60,1305,5,60,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
61,1306,5,61,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
62,1307,5,62,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
63,1308,5,63,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
64,1309,5,64,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
65,1310,5,65,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
66,1311,5,66,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
67,1312,5,67,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
68,1313,5,68,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
69,1314,5,69,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
70,1315,5,70,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
71,1316,5,71,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
72,1317,5,72,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
73,1318,5,73,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
74,1319,5,74,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
75,1320,5,75,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
76,1321,5,76,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
77,1322,5,77,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
78,1323,5,78,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP7
79,1324,5,79,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP7
0,1325,7,0,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP7
1,1326,7,1,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
2,1327,7,2,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
3,1328,7,3,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
4,1329,7,4,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
5,1330,7,5,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
6,1331,7,6,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
7,1332,7,7,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
8,1333,7,8,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
9,1334,7,9,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
10,1335,7,10,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
11,1336,7,11,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
12,1337,7,12,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
13,1338,7,13,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
14,1339,7,14,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
15,1340,7,15,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
16,1341,7,16,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
17,1342,7,17,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
18,1343,7,18,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
19,1344,7,19,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP7
20,1345,7,20,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
21,1346,7,21,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
22,1347,7,22,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP7
23,1348,7,23,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP7
24,1349,7,24,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
25,1350,7,25,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP7
26,1351,7,26,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
27,1352,7,27,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
28,1353,7,28,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
29,1354,7,29,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
30,1355,7,30,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
31,1356,7,31,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
32,1357,7,32,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
33,1358,7,33,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
34,1359,7,34,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
35,1360,7,35,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
36,1361,7,36,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
37,1362,7,37,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
38,1363,7,38,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
39,1364,7,39,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
40,1365,7,40,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
41,1366,7,41,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
42,1367,7,42,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
43,1368,7,43,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
44,1369,7,44,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
45,1370,7,45,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
46,1371,7,46,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
47,1372,7,47,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
48,1373,7,48,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
49,1374,7,49,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
50,1375,7,50,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
51,1376,7,51,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
52,1377,7,52,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
53,1378,7,53,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
54,1379,7,54,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
55,1380,7,55,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
56,1381,7,56,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
57,1382,7,57,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
58,1383,7,58,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
59,1384,7,59,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
60,1385,7,60,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
61,1386,7,61,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
62,1387,7,62,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
63,1388,7,63,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
64,1389,7,64,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
65,1390,7,65,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
66,1391,7,66,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
67,1392,7,67,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
68,1393,7,68,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
69,1394,7,69,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
70,1395,7,70,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
71,1396,7,71,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
72,1397,7,72,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
73,1398,7,73,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
74,1399,7,74,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
75,1400,7,75,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
76,1401,7,76,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
77,1402,7,77,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
78,1403,7,78,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
79,1404,7,79,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
80,1405,7,80,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
81,1406,7,81,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
82,1407,7,82,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
83,1408,7,83,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
84,1409,7,84,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
85,1410,7,85,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
86,1411,7,86,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
87,1412,7,87,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
88,1413,7,88,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
89,1414,7,89,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
90,1415,7,90,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
91,1416,7,91,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
92,1417,7,92,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
93,1418,7,93,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP7
94,1419,7,94,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
95,1420,7,95,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
96,1421,7,96,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
97,1422,7,97,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
98,1423,7,98,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
99,1424,7,99,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP7
0,1425,8,0,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
1,1426,8,1,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
2,1427,8,2,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
3,1428,8,3,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
4,1429,8,4,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
5,1430,8,5,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
6,1431,8,6,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
7,1432,8,7,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
8,1433,8,8,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
9,1434,8,9,80,130,200.0,250.0,pre_swap,swap_distal,True,GCAMP7
10,1435,8,10,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
11,1436,8,11,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
12,1437,8,12,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
13,1438,8,13,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
14,1439,8,14,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
15,1440,8,15,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
16,1441,8,16,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
17,1442,8,17,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
18,1443,8,18,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
19,1444,8,19,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
20,1445,8,20,80,130,200.0,250.0,pre_swap,swap_distal,True,GCAMP7
21,1446,8,21,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
22,1447,8,22,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
23,1448,8,23,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
24,1449,8,24,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
25,1450,8,25,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
26,1451,8,26,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
27,1452,8,27,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
28,1453,8,28,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
29,1454,8,29,80,130,200.0,250.0,pre_swap,swap_distal,False,GCAMP7
30,1455,8,30,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
31,1456,8,31,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
32,1457,8,32,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
33,1458,8,33,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
34,1459,8,34,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
35,1460,8,35,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
36,1461,8,36,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
37,1462,8,37,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
38,1463,8,38,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
39,1464,8,39,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
40,1465,8,40,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP7
41,1466,8,41,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
42,1467,8,42,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
43,1468,8,43,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
44,1469,8,44,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
45,1470,8,45,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
46,1471,8,46,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
47,1472,8,47,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
48,1473,8,48,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
49,1474,8,49,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
50,1475,8,50,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
51,1476,8,51,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
52,1477,8,52,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
53,1478,8,53,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
54,1479,8,54,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
55,1480,8,55,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
56,1481,8,56,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
57,1482,8,57,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
58,1483,8,58,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
59,1484,8,59,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
60,1485,8,60,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
61,1486,8,61,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
62,1487,8,62,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
63,1488,8,63,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
64,1489,8,64,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP7
65,1490,8,65,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
66,1491,8,66,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
67,1492,8,67,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
68,1493,8,68,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
69,1494,8,69,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
70,1495,8,70,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
71,1496,8,71,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
72,1497,8,72,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
73,1498,8,73,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
74,1499,8,74,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP7
75,1500,8,75,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
76,1501,8,76,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
77,1502,8,77,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
78,1503,8,78,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
79,1504,8,79,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
80,1505,8,80,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
81,1506,8,81,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
82,1507,8,82,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
83,1508,8,83,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
84,1509,8,84,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
85,1510,8,85,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
86,1511,8,86,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
87,1512,8,87,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
88,1513,8,88,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP7
89,1514,8,89,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
90,1515,8,90,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP7
91,1516,8,91,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
92,1517,8,92,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
93,1518,8,93,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
94,1519,8,94,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
95,1520,8,95,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
96,1521,8,96,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
98,1523,8,98,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
99,1524,8,99,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP7
0,1525,10,0,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
1,1526,10,1,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
2,1527,10,2,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
3,1528,10,3,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
4,1529,10,4,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
5,1530,10,5,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
6,1531,10,6,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
7,1532,10,7,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
8,1533,10,8,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
9,1534,10,9,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
10,1535,10,10,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
11,1536,10,11,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
12,1537,10,12,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
13,1538,10,13,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
14,1539,10,14,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
15,1540,10,15,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
16,1541,10,16,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
17,1542,10,17,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
18,1543,10,18,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
19,1544,10,19,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
20,1545,10,20,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
21,1546,10,21,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
22,1547,10,22,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
23,1548,10,23,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
24,1549,10,24,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
25,1550,10,25,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
26,1551,10,26,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
27,1552,10,27,200,250,320.0,370.0,pre_swap,swap_distal,False,GCAMP7
28,1553,10,28,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
29,1554,10,29,200,250,320.0,370.0,pre_swap,swap_distal,True,GCAMP7
30,1555,10,30,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
31,1556,10,31,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
32,1557,10,32,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
33,1558,10,33,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
34,1559,10,34,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
35,1560,10,35,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
36,1561,10,36,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
37,1562,10,37,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
38,1563,10,38,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
39,1564,10,39,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
40,1565,10,40,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
41,1566,10,41,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
42,1567,10,42,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
43,1568,10,43,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
44,1569,10,44,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
45,1570,10,45,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
46,1571,10,46,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
47,1572,10,47,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
48,1573,10,48,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
49,1574,10,49,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
50,1575,10,50,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
51,1576,10,51,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
52,1577,10,52,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
53,1578,10,53,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
54,1579,10,54,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
55,1580,10,55,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
56,1581,10,56,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
57,1582,10,57,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
58,1583,10,58,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
59,1584,10,59,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
60,1585,10,60,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
61,1586,10,61,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
62,1587,10,62,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
63,1588,10,63,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
64,1589,10,64,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
65,1590,10,65,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
66,1591,10,66,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
67,1592,10,67,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
68,1593,10,68,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
69,1594,10,69,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
70,1595,10,70,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
71,1596,10,71,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
72,1597,10,72,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
73,1598,10,73,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
74,1599,10,74,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
75,1600,10,75,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
76,1601,10,76,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
77,1602,10,77,320,370,200.0,250.0,post_swap,swap_distal,True,GCAMP7
78,1603,10,78,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
79,1604,10,79,320,370,200.0,250.0,post_swap,swap_distal,False,GCAMP7
0,1605,12,0,320,370,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
1,1606,12,1,320,370,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
2,1607,12,2,320,370,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
3,1608,12,3,320,370,80.0,130.0,pre_swap,swap_proximal,False,GCAMP7
